	sample1	sample2	sample3	sample4
MAP2K4	1830	3326	2581	2208
MIR744	1	3	9	1
LINC00670	0	1	3	2
LOC105371540	0	1	0	0
MYOCD	24	7867	6439	49
MYOCD-AS1	0	52	91	0
ARHGAP44-AS1	1	66	77	3
ARHGAP44	866	1795	1066	910
MIR1269B	2	2	2	1
ELAC2	4002	3564	2932	5234
LINC02093	0	0	0	0
LOC124904097	0	0	0	0
LOC105371543	2	4	2	2
HS3ST3A1	240	1765	1242	277
MIR548H3	0	0	0	0
LOC105371544	0	0	0	0
LOC107985014	14	36	35	2
LOC100506974	5	16	27	4
CDRT15P1	8	8	12	6
COX10-DT	91	204	183	85
COX10	861	888	674	917
CDRT15	3	2	11	9
HS3ST3B1	309	658	462	404
MGC12916	145	167	105	143
LOC107985080	2	1	0	0
LOC107984996	1	1	0	1
LOC105371545	0	0	0	0
LINC02096	0	1	0	0
CDRT7	0	0	0	0
LOC101928475	0	0	0	0
CDRT8	0	0	0	0
LOC107984976	0	0	0	0
LOC105371547	0	0	0	0
PMP22	40	1860	1088	38
MIR4731	0	0	0	0
LOC124903931	0	7	3	0
LOC124903932	1	2	2	0
TEKT3	19	18	6	25
TVP23C-CDRT4	0	0	0	0
CDRT4	1	6	10	2
CDRT3	8	7	16	1
TVP23C	137	258	405	109
FBXW10B	0	15	14	6
TRIM16	545	1116	853	563
ZNF286A-TBC1D26	0	0	0	0
ZNF286A	1535	2424	1929	2254
TBC1D26-AS1	5	6	4	1
TBC1D26	6	2	9	1
LOC105371559	0	1	1	0
CDRT15P2	0	0	0	0
MEIS3P1	328	1031	724	404
LOC124903935	0	2	4	0
LINC02087	1	0	0	0
LOC105371557	0	0	0	0
ADORA2B	355	100	74	220
ZSWIM7	552	873	647	593
TTC19	3337	2562	2188	3348
NCOR1	6103	7417	6717	5191
SNORD163	0	0	0	0
PIGL	365	544	485	343
MIR1288	0	0	3	0
CENPV	2775	2197	1818	4023
LOC124903937	1	5	10	3
UBB	15941	25843	17543	20423
TRPV2	93	93	51	85
SNHG29	8381	15129	11579	8017
SNORD49B	0	0	3	2
SNORD49A	332	204	134	361
SNORD65	23	7	11	13
LRRC75A	753	614	689	802
LOC124903936	23	9	19	19
LOC124903940	2	5	9	0
LOC124903941	0	1	2	1
LOC105371554	21	19	14	15
ZNF287	155	629	482	252
ZNF624	191	386	221	148
LOC124903934	0	3	0	0
CCDC144A	66	63	76	40
USP32P1	40	19	43	18
FAM106C	2	2	4	0
LOC105371552	0	5	16	0
KRT16P2	0	3	7	1
LOC105371551	0	4	3	0
KRT17P1	2	5	5	0
LOC124903939	0	0	1	0
TBC1D27P	3	1	2	17
TNFRSF13B	3	0	0	6
LOC284191	1	0	0	0
LINC02090	0	0	0	0
LOC124903938	1	0	0	1
MPRIP	6202	7292	5683	6062
PLD6	57	56	48	24
FLCN	2369	2102	1476	2248
COPS3	2975	2917	2181	4206
NT5M	515	367	312	466
MED9	716	1026	725	775
RASD1	132	410	127	131
PEMT	803	1009	734	926
SMCR2	1	15	9	0
RAI1	307	2521	2130	160
LOC124903943	80	410	461	23
RAI1-AS1	1	23	29	1
LOC124903942	1	15	12	3
SMCR5	7	35	41	6
SREBF1	2053	1312	1247	3386
MIR6777	1	0	0	1
MIR33B	4	1	5	5
TOM1L2	163	618	423	150
DRC3	23	60	41	27
LOC107984989	2	0	1	3
ATPAF2	309	404	300	374
GID4	1176	1165	878	891
DRG2	937	1278	986	1237
LOC105371566	3	11	12	9
MYO15A	84	126	123	69
LOC124904129	4	5	2	0
LOC124903944	4	7	4	6
LOC105371567	2	0	3	0
ALKBH5	8222	6345	4876	6379
LLGL1	4567	6004	4336	5236
FLII	7969	7453	5489	8415
MIEF2	443	852	537	490
TOP3A	2754	3958	3040	3105
SMCR8	2428	2721	2178	2433
SHMT1	1092	1271	992	1237
MIR6778	1	2	5	3
EVPLL	1	0	1	1
LINC02076	7	19	20	6
KRT17P5	0	0	0	1
KRT17P2	0	2	3	3
LOC105371570	0	0	0	0
KRT16P1	4	14	14	3
LOC105371569	0	20	31	0
LGALS9C	0	0	1	0
USP32P2	15	5	12	23
FAM106A	4	1	1	6
CCDC144BP	32	6	24	42
LOC107985051	1	2	5	0
TBC1D28	5	4	1	4
LOC124903945	0	0	0	0
ZNF286B	110	146	132	110
FOXO3B	574	1189	1030	651
TRIM16L	244	496	343	202
FBXW10	4	15	11	4
TVP23B	552	740	628	544
LOC101929141	0	0	1	0
PRPSAP2	1866	2327	1687	1994
LOC124904114	0	0	0	0
SLC5A10	7	8	12	11
FAM83G	2628	1133	927	2622
GRAP	4	5	3	2
SNORD3B-1	78	143	103	66
SNORD3B-2	247	402	290	284
LOC102724624	6	2	2	6
SNORD3D	151	260	184	153
LOC124903946	0	0	0	0
GRAPL	3	4	8	4
GRAPL-AS1	0	0	0	0
SNORD3A	41609	54210	73854	27858
SNORD3C	94	76	142	48
LOC388436	1	0	2	0
EPN2	1319	1467	1163	1101
EPN2-IT1	10	20	19	6
EPN2-AS1	25	17	44	12
B9D1	632	690	566	669
MIR1180	1	3	5	7
LOC105371573	35	25	23	18
MAPK7	1095	1179	839	1104
MFAP4	297	1659	1088	366
LOC124903947	1	2	4	1
RNF112	114	53	73	138
LOC105371574	8	0	4	6
TRW-CCA2-1	3	5	17	3
SLC47A1	449	1722	966	537
SNORA59B	2	5	3	2
LOC105371578	11	33	17	7
SLC47A1P2	12	19	12	5
ALDH3A2	9605	3853	2313	12263
SLC47A2	67	39	29	31
LOC124903948	5	6	3	2
ALDH3A1	19	27	11	18
ULK2	560	2705	2085	590
TRG-CCC3-1	7	3	1	8
AKAP10	1659	1886	1547	1300
SPECC1	5503	4900	3452	5009
LOC100131943	1	0	0	0
CCDC144CP	35	47	45	36
USP32P3	37	36	39	34
FAM106B	1	0	2	1
NOS2P3	0	1	0	0
LGALS9B	0	0	0	0
KRT16P3	2	18	31	5
LOC100996294	6	7	13	0
LOC105371580	1	0	0	0
CDRT15L2	2	0	0	0
LINC02088	1	0	0	0
LOC100287072	2	5	5	7
LOC105371583	0	0	0	0
CCDC144NL	35	79	71	29
CCDC144NL-AS1	633	1056	886	635
LOC124900389	126	220	187	76
LOC339260	18	13	13	6
USP22	19071	26699	20035	23846
LINC01563	1	0	0	0
DHRS7B	406	867	713	595
TMEM11	696	640	518	820
TMEM11-DT	8	14	21	25
NATD1	861	1468	973	1038
MAP2K3	667	511	392	626
KCNJ12	191	237	167	162
LOC124903950	0	3	0	0
LOC124903951	1	1	2	2
LOC105371589	0	1	3	2
LINC02693	778	754	620	1161
LOC124903953	0	0	0	0
LOC101930665	1	0	0	0
KCNJ18	0	0	0	0
UBBP4	56	54	36	89
LINC02002	0	0	2	0
LOC105371597	7	8	6	5
FAM27E5	0	1	0	0
LOC105377824	0	0	0	0
LOC107987246	0	0	0	0
FLJ36000	3	4	2	2
LOC124903954	0	2	0	0
LOC124904098	0	0	0	0
LOC124903955	0	0	0	0
LOC105371703	0	0	0	0
LOC105371704	0	0	0	0
LOC124903956	0	1	1	0
MIR4522	0	3	2	1
WSB1	6826	11116	10833	4702
LOC124903957	21	52	32	39
LOC124903959	57	68	38	50
LOC124903958	22	22	31	21
LOC105371705	1	1	0	1
TBC1D3P5	0	0	0	0
KSR1	1191	1638	1286	1246
LOC124903960	23	23	22	6
LGALS9	19	23	20	6
NOS2	61	694	428	80
LOC124903961	0	0	1	2
LYRM9	39	95	77	49
LINC01992	0	0	0	0
LOC124903962	0	0	0	0
LOC124900393	0	0	0	0
LOC105371709	0	2	2	1
NLK	1625	2010	1579	1713
LOC102724517	120	173	254	83
LOC105371711	84	89	138	40
LOC105371710	6	18	18	1
PYY2	18	48	38	20
LOC105371712	4	4	7	5
PPY2P	0	0	0	0
LOC101926984	10	4	3	4
KRT18P55	6	6	9	3
TMEM97	4070	4742	3526	4817
IFT20	241	364	304	292
TNFAIP1	862	1635	1241	948
POLDIP2	2421	3162	2182	3006
LOC124903963	4	12	10	7
TMEM199	499	965	667	702
MIR4723	0	1	1	0
SEBOX	9	30	21	15
VTN	16	190	146	8
SARM1	152	87	90	172
SLC46A1	193	289	258	270
LOC124903964	8	0	1	0
SLC13A2	0	16	10	0
FOXN1	0	1	1	1
UNC119	1686	1190	858	1512
PIGS	1458	2088	1499	1529
ALDOC	3848	1124	709	2025
SPAG5	6847	7270	5366	7358
SPAG5-AS1	12	27	18	9
RSKR	493	300	411	348
BLTP2	9702	9531	8204	10424
SDF2	862	1235	746	1098
SUPT6H	4501	5076	4124	4693
PROCA1	285	577	520	340
RAB34	4713	3995	2763	6612
RPL23A	16660	23290	18897	17325
SNORD42B	50	30	23	57
SNORD4A	129	92	69	181
SNORD42A	19	20	16	23
SNORD4B	20	2	7	21
TLCD1	323	266	261	531
NEK8	357	306	241	406
TRAF4	5871	3983	3201	7241
FAM222B	2499	1199	1139	1810
LOC124903965	16	7	17	7
ERAL1	1771	1855	1312	2051
LOC124903966	1	0	2	1
MIR451A	0	0	0	0
MIR451B	0	0	0	0
MIR144	0	0	0	0
MIR4732	0	0	0	0
FLOT2	3071	4441	3093	2993
DHRS13	934	813	664	904
PHF12	1597	2153	1621	1875
LOC101927018	24	31	29	21
LOC105371716	16	55	52	31
SEZ6	34	30	30	51
PIPOX	982	82	60	1386
MYO18A	2981	3338	2698	3200
LOC124903967	47	51	53	28
CRYBA1	12	24	13	2
NUFIP2	12420	12685	13351	12991
TAOK1	10158	11927	11973	7148
MIR4523	0	0	0	0
ABHD15	113	90	50	113
TP53I13	821	1702	1097	983
GIT1	2117	1807	1399	2243
ANKRD13B	904	80	61	863
CORO6	137	166	200	149
SSH2	1227	1198	1117	902
LOC107984990	4	3	3	1
LOC124900390	3	12	17	6
LOC124904117	1	1	1	1
EFCAB5	15	6	2	12
NSRP1	1046	874	907	798
MIR423	0	0	0	0
MIR3184	0	0	0	0
SLC6A4	2	10	11	6
LOC124903970	1	0	3	0
LOC105371720	13	20	29	8
BLMH	2713	4726	3633	3009
LOC124903971	5	2	6	3
LOC105371721	0	0	0	0
TMIGD1	0	0	0	0
CPD	7556	16239	13525	6776
GOSR1	1401	2261	1849	1633
TBC1D29P	0	3	6	0
LOC101927093	0	0	0	1
SMURF2P1-LRRC37BP1	645	1527	1253	772
LOC124903978	1	0	1	0
SH3GL1P2	18	46	43	17
LOC105371723	13	22	19	5
SUZ12P1	601	949	904	677
CRLF3	1090	1253	1165	1193
ATAD5	2841	3257	3609	2317
TEFM	363	463	390	484
ADAP2	19	23	18	18
RNF135	395	532	361	389
DPRXP4	5	6	8	7
LOC107984974	70	53	48	76
LOC646030	0	1	2	0
LOC105371722	26	108	79	50
LOC124903974	3	6	4	3
MIR4733	2	2	2	1
NF1	3554	7155	7321	2277
LOC101927057	11	17	22	2
OMG	14	24	50	3
EVI2B	4	15	23	4
EVI2A	10	21	36	2
RAB11FIP4	3756	3184	2394	3680
LOC124903977	0	0	0	2
LOC105371725	0	6	3	2
MIR4724	0	0	0	0
TRT-CGT4-1	151	325	328	76
MIR193A	0	8	7	0
MIR4725	2	0	0	0
MIR365B	0	1	0	3
LOC124903975	0	1	0	0
COPRS	1354	1304	863	1550
UTP6	3133	2709	2174	4034
SUZ12	1416	1449	1644	1219
LOC124903972	9	11	14	9
LRRC37B	390	459	399	347
SH3GL1P1	38	46	33	21
LOC124903973	207	9	3	168
LOC102724625	4	1	0	7
LOC105371730	28	41	22	23
RHOT1	3055	2596	1968	2550
ARGFXP2	15	16	22	10
LOC124903979	10	4	6	2
LOC105371731	2	0	1	7
RHBDL3	162	22	16	360
LOC124903980	0	0	0	0
C17orf75	1012	1694	1351	1259
MIR632	0	0	0	0
ZNF207	9060	12234	10691	10910
PSMD11	3914	3018	2396	5367
CDK5R1	433	314	249	523
MYO1D	2427	5522	3892	2446
LOC124903982	2	12	16	1
LOC105371734	4	10	9	6
LOC107985012	6	16	19	15
LOC124903981	50	130	233	22
MYO1D-DT	6	8	9	6
H2BN1	0	0	2	0
TMEM98	1799	8670	6233	2548
SPACA3	1	2	2	1
ASIC2	42	3	3	38
LOC105371737	1	0	0	0
LOC124903985	2	0	0	3
AA06	0	0	0	1
LOC112268206	0	0	0	0
LOC147004	1	0	0	0
LOC124903984	6	0	1	9
LOC124903983	0	1	0	3
LOC107985038	7	1	1	6
LOC107987247	5	2	4	17
LOC107985035	14	1	3	10
LOC107985036	6	0	0	1
LOC105371735	36	3	0	62
LINC01989	1	0	1	2
CCL2	55	61	23	59
CCL7	0	0	0	0
CCL11	0	0	0	0
CCL8	0	0	0	0
CCL13	0	0	0	0
CCL1	0	0	0	0
LOC124903986	0	0	0	0
LOC105371738	0	0	0	0
LOC105371739	0	0	0	0
TMEM132E-DT	2	2	0	4
TMEM132E	38	100	85	43
LOC105371740	0	0	0	0
LOC124903987	0	1	1	0
LOC105371742	5	8	11	3
CCT6B	35	84	64	35
ZNF830	492	820	736	558
LIG3	4383	5951	5139	4896
RFFL	298	219	201	213
RAD51L3-RFFL	1	0	1	0
LOC124904123	1	0	2	0
RAD51D	556	925	765	588
FNDC8	12	7	11	4
NLE1	2217	1581	1219	2565
UNC45B	9	5385	4863	7
SLC35G3	0	6	7	0
LOC105371932	22	61	45	17
SLFN5	976	1256	863	525
SLFN11	13	19	8	10
LOC105371933	0	0	0	0
SLFN12	997	412	266	1092
SLFN13	1416	1754	1691	1462
SLFN12L	2	4	0	3
SLFN14	0	1	3	0
LOC107985033	0	1	0	0
SNHG30	287	183	145	363
SNORD7	10	15	6	14
PEX12	191	415	307	208
AP2B1	9904	12770	9145	8911
RASL10B	1134	5010	2757	1355
GAS2L2	20	48	23	8
MMP28	4	9	14	2
C17orf50	1	8	5	3
TAF15	1937	1486	1516	1540
HEATR9	25	16	12	15
LOC105371745	10	1	1	3
CCL5	2	3	2	1
LRRC37A8P	26	47	49	29
RDM1	114	187	164	112
LYZL6	0	1	0	0
CCL16	0	1	0	0
CCL14	0	0	0	0
CCL15-CCL14	0	0	0	0
CCL15	0	0	0	0
LOC107985068	0	0	0	0
CCL23	0	0	0	0
LOC105371746	0	0	0	0
CCL18	0	0	0	0
CCL3	0	0	0	0
CCL4	0	0	0	0
LOC101927369	0	0	0	0
LOC107985055	0	0	0	0
TBC1D3B	0	0	0	0
LOC128966684	6	16	17	12
LOC128966706	0	3	4	0
CCL3L3	3	6	5	4
CCL4L2	0	3	3	0
LOC105371747	0	0	0	0
TBC1D3I	0	0	0	0
LOC102724956	0	0	0	0
LOC101060212	12	22	27	8
TBC1D3G	3	8	10	2
LOC102723414	0	0	0	0
TBC1D3H	0	0	0	0
TBC1D3F	14	37	30	9
LOC105371749	3	4	4	2
ZNHIT3	1327	1234	895	1356
MYO19	3521	2739	2621	3395
PIGW	425	367	252	678
GGNBP2	1486	1958	1589	1295
DHRS11	575	471	397	595
LOC107985031	43	41	33	70
MRM1	328	145	119	388
LOC105371750	34	181	199	23
LOC105371751	2	0	3	1
LHX1-DT	11	222	164	4
LHX1	12	1617	1012	7
AATF	1870	2419	1966	2251
MIR2909	3	2	4	1
LOC105371753	7	8	16	4
ACACA	14430	5377	4832	10946
SNORA90	5	4	3	8
C17orf78	13	14	14	5
TADA2A	493	1201	844	672
DUSP14	877	683	541	985
SYNRG	1407	2462	2143	1048
DDX52	2511	3644	2928	3587
MIR378J	10	9	13	7
LOC105371756	9	14	17	12
HNF1B	41	229	103	16
LOC124903989	5	19	20	0
LOC105371754	2	19	8	0
LOC105371757	0	1	0	0
YWHAEP7	0	2	1	0
TBC1D3K	0	1	3	1
LOC102723608	0	0	0	0
TBC1D3L	8	25	16	8
TBC1D3D	0	0	0	0
LOC102723819	0	0	0	0
TBC1D3C	0	0	0	0
LOC101929950	2	0	1	1
TBC1D3E	6	13	17	5
LOC102723851	4	7	12	9
LOC102723933	0	0	0	0
TBC1D3	1	1	0	0
NPEPPSP1	64	102	132	59
LOC105371760	1	0	3	0
MRPL45	1733	2180	1557	1970
GPR179	27	33	39	18
LOC124903991	2	0	4	3
SOCS7	3200	2782	2389	3210
ARHGAP23	1471	869	730	2413
LOC101929494	119	41	45	148
SRCIN1	144	193	107	97
LOC105371761	4	3	1	1
LOC124903992	9	1	2	3
EPOP	343	593	448	311
LOC105371763	30	41	24	26
MIR4734	1	1	1	0
MLLT6	638	2812	2590	855
LOC124903993	49	46	27	70
LOC105371762	10	23	36	23
MIR4726	2	0	0	0
CISD3	106	125	122	133
PCGF2	335	396	345	314
LOC100287808	38	67	47	31
TRN-GTT2-5	1	4	4	1
PSMB3	3440	2914	1919	4472
PIP4K2B	4148	9540	8290	4681
CWC25	513	776	663	504
MIR4727	0	2	2	3
C17orf98	1	0	0	2
LOC124903994	4	4	0	1
RPL23	30537	37493	30382	31147
SNORA21B	291	161	128	280
SNORA21	313	149	197	153
TRC-GCA14-1	35	21	49	24
TRC-GCA2-2	2	1	0	1
TRC-GCA4-1	1	3	5	3
LASP1	6391	5904	4247	8578
MIR6779	0	0	0	0
LASP1NB	40	60	58	59
FBXO47	0	2	1	3
LOC105371767	0	3	1	1
LINC02079	0	0	0	0
LRRC37A11P	11	10	5	8
RDM1P5	30	64	50	19
PLXDC1	44	175	79	28
LOC124903995	0	0	0	1
TRC-GCA2-3	0	4	1	1
TRC-GCA2-4	6	19	41	5
ARL5C	13	4	1	10
CACNB1	143	343	257	210
LOC105371768	2	8	5	8
LOC124903996	45	54	53	64
RPL19	32382	46647	34832	34074
STAC2	135	9	5	79
LOC101929578	15	4	8	5
FBXL20	755	1777	1496	785
MIR548BC	2	7	4	1
MED1	4088	4328	3765	3567
CDK12	3636	4538	4033	4298
LOC124904107	1	2	1	1
LOC105371770	3	6	12	4
LOC105371771	0	0	1	0
NEUROD2	0	3	4	0
LOC124903997	0	1	1	0
PPP1R1B	285	60	27	152
LOC124903998	6	3	5	3
STARD3	1274	1166	879	1253
TCAP	35	12	34	18
PNMT	26	22	27	34
PGAP3	306	1084	692	446
ERBB2	6223	6075	4036	9498
MIR4728	1	1	2	2
MIEN1	426	501	294	408
GRB7	1116	341	121	945
IKZF3	33	4	3	41
ZPBP2	0	0	0	0
GSDMB	392	643	700	280
ORMDL3	1213	2759	2152	1685
LOC124903999	0	0	1	0
LRRC3C	5	6	2	4
GSDMA	4	4	1	1
PSMD3	5923	4084	3063	7693
LOC124904000	64	76	101	67
CSF3	3	7	9	2
MED24	2348	3221	2314	2689
MIR6884	2	2	2	1
SNORD124	5	11	8	9
THRA	366	1192	799	379
NR1D1	159	64	48	96
LOC124904001	45	83	68	55
MSL1	2788	6444	5167	2961
CASC3	4683	5107	3920	4493
MIR6866	0	0	0	0
RAPGEFL1	440	325	245	418
MIR6867	0	0	0	0
WIPF2	1102	1267	1057	864
CDC6	3866	4058	3403	5825
RARA	605	1043	808	607
RARA-AS1	6	19	30	10
GJD3	107	90	53	136
TOP2A	25582	37453	28278	25609
IGFBP4	1491	3096	1885	1103
TNS4	56	9	4	59
LOC105371773	9	0	2	0
LOC107985090	1	0	0	0
CCR7	17	10	9	18
SMARCE1	4956	9178	6943	5590
KRT222	11	23	13	13
LOC105371775	0	0	0	0
KRT24	0	0	0	0
KRT25	0	1	0	0
KRT26	0	0	0	0
KRT27	0	0	0	0
KRT28	0	0	0	0
LOC105371776	0	0	0	0
KRT10	217	266	259	200
KRT10-AS1	242	337	228	303
LOC105371777	0	1	0	0
KRT12	0	2	0	1
KRT20	2	1	1	0
KRT23	0	2	1	0
LOC107985072	0	0	1	0
KRT39	0	0	0	0
KRT40	0	0	0	0
KRTAP3-3	0	0	2	0
KRTAP3-2	0	0	1	0
KRTAP3-1	0	2	0	0
KRTAP1-5	0	0	0	0
KRTAP1-4	0	0	0	0
KRTAP1-3	0	0	0	0
KRTAP1-1	0	0	0	0
KRTAP2-1	0	0	0	0
KRTAP2-2	0	0	0	0
KRTAP2-3	0	0	0	0
KRTAP2-4	0	0	0	0
KRTAP4-7	0	0	0	0
KRTAP4-8	0	0	0	0
KRTAP4-16	0	0	0	0
KRTAP4-9	1	0	0	0
LOC124904002	1	1	0	0
KRTAP4-11	0	0	0	0
KRTAP4-12	0	0	0	0
KRTAP4-6	0	0	0	0
KRTAP4-5	0	0	0	0
KRTAP4-4	0	0	0	0
KRTAP4-3	0	0	0	0
KRTAP4-2	0	0	0	0
KRTAP4-1	0	0	0	0
KRTAP9-1	0	0	0	0
KRTAP9-2	0	0	0	0
KRTAP9-3	0	0	0	0
KRTAP9-8	0	0	0	0
KRTAP9-4	0	0	0	0
KRTAP9-9	0	0	0	0
KRTAP9-6	0	0	0	0
KRTAP9-7	0	0	0	0
KRTAP29-1	0	0	0	0
KRTAP16-1	0	0	0	0
KRTAP17-1	0	0	0	0
KRT33A	0	0	0	0
LOC105371778	0	0	0	0
KRT33B	0	0	0	0
KRT34	0	0	0	1
KRT31	0	0	0	0
LOC100505782	0	1	1	0
KRT37	0	0	0	0
KRT38	0	0	0	0
KRT32	0	0	0	0
KRT35	0	0	0	0
KRT36	0	0	1	0
KRT13	1	0	0	1
KRT15	1	41	18	4
MIR6510	0	1	1	0
KRT19	3611	35353	25817	4130
LINC00974	4	1	0	4
KRT9	0	0	0	0
KRT14	0	0	0	0
LOC124904003	0	0	0	0
KRT16	1	0	1	0
KRT17	10	1	1	12
KRT42P	2	0	0	0
LOC124904004	2	3	1	4
EIF1	6156	9739	6393	3747
GAST	1	0	1	1
HAP1	111	144	77	124
JUP	2959	8168	5596	3360
P3H4	932	2268	1627	1119
FKBP10	5686	12391	9013	5831
NT5C3B	1589	3278	2174	2253
KLHL10	15	29	27	13
KLHL11	1205	1858	1752	1376
ACLY	23046	13217	9758	23198
LOC124904005	103	103	132	165
ODAD4	53	182	127	48
CNP	2110	2951	2143	2649
DNAJC7	2600	2157	1580	3237
NKIRAS2	1056	1986	1303	1252
ZNF385C	170	134	100	173
C17orf113	106	192	150	103
DHX58	72	20	7	97
KAT2A	1211	1755	1636	1345
HSPB9	5	8	9	8
RAB5C	1729	1820	1312	2134
RAB5C-AS1	20	25	19	27
KCNH4	27	4	2	32
HCRT	4	3	3	1
GHDC	311	532	402	346
STAT5B	2396	3407	2881	2595
STAT5A	339	165	149	364
STAT3	5481	2942	2022	5987
CAVIN1	1827	601	590	2124
LOC102725238	3	1	6	4
ATP6V0A1	1381	1507	1241	1353
MIR548AT	2	3	2	1
MIR5010	2	2	0	1
NAGLU	600	768	486	657
HSD17B1-AS1	93	164	117	116
HSD17B1	5	23	10	5
COASY	2072	1862	1519	2703
MLX	1157	1152	847	1215
PSMC3IP	208	378	338	290
RETREG3	2327	4001	2927	2885
TUBG1	2561	2401	1724	2759
TUBG2	365	620	477	346
PLEKHH3	649	957	755	776
CCR10	32	57	40	32
CNTNAP1	397	1097	912	343
EZH1	853	1661	1290	749
MIR6780A	0	0	0	0
RAMP2-AS1	41	126	117	77
RAMP2	103	158	163	104
VPS25	1677	2788	2139	2369
WNK4	45	104	91	69
COA3	708	1479	975	1260
CNTD1	20	35	27	17
BECN1	894	1435	1074	1148
MIR6781	1	0	1	1
PSME3	3491	3053	2366	5693
AOC2	178	89	117	140
AOC3	81	117	130	43
AOC4P	3	6	7	0
LINC00671	1	1	3	1
G6PC1	1	0	0	1
LOC124900400	0	0	0	0
PTGES3L-AARSD1	5	31	16	3
AARSD1	1	2	1	0
PTGES3L	29	139	111	25
RUNDC1	814	877	698	673
LOC124904006	166	123	128	139
RPL27	8701	10032	7422	8202
IFI35	40	94	61	38
VAT1	8398	5104	3643	8230
RND2	1579	1372	971	1693
BRCA1	2466	3643	3070	2850
NBR2	131	271	183	119
LOC101929767	13	35	13	17
LOC124900391	292	815	881	272
NBR1	3077	4991	3197	3191
TMEM106A	76	302	318	68
CCDC200	15	44	59	4
RNU2-1	1	0	0	1
LOC124904135	0	0	0	0
LOC124904136	0	0	0	0
LOC124904137	0	0	0	0
LOC124904138	0	0	0	0
LOC124904139	0	0	0	0
LOC124904140	0	0	0	0
LOC124904146	0	0	0	0
LOC124904141	0	0	0	0
LOC124904142	0	0	0	0
LOC124904145	0	1	0	0
LOC124904143	0	0	0	0
LOC124904144	0	0	0	0
LOC124904147	19	93	50	24
LOC105371785	4	21	16	8
LINC00910	22	52	46	9
LOC124904007	2	1	5	1
ARL4D	197	1308	808	238
MIR2117HG	0	0	1	1
MIR2117	0	0	0	0
DHX8	3003	3784	2933	4051
LOC124904112	0	0	1	0
ETV4	5000	674	462	5537
LOC124904008	0	0	1	1
MEOX1	1	2	3	1
LINC02594	1	5	3	3
LOC107985085	0	0	1	0
SOST	6	256	191	4
DUSP3	2150	1792	1425	1895
CFAP97D1	3	5	1	5
MPP3	245	238	255	206
LOC107984979	3	2	1	1
CD300LG	7	8	4	1
LOC107985077	1	3	0	0
MPP2	1575	709	469	1506
LOC105371787	8	2	1	7
FAM215A	14	2	0	14
LOC107985086	4	2	0	9
LOC102724183	1	0	1	1
LINC01976	0	3	0	2
PPY	2	2	0	0
PYY	39	38	34	41
NAGS	398	149	104	324
TMEM101	863	2145	1431	681
LSM12	738	522	423	722
G6PC3	1836	1494	1021	1839
HDAC5	2801	4296	3307	2715
LOC105371789	15	12	12	4
HROB	647	717	536	664
ASB16	65	92	86	44
ASB16-AS1	182	297	213	213
TMUB2	532	1197	995	623
ATXN7L3	3131	5097	3758	4099
ATXN7L3-AS1	16	104	96	21
UBTF	3499	3260	2625	5372
MIR6782	0	0	0	0
SLC4A1	4	1	1	5
LOC105371790	2	0	0	0
RUNDC3A-AS1	61	22	13	53
RUNDC3A	120	42	36	129
SLC25A39	5519	4544	3274	6370
LOC124904009	17	22	12	15
GRN	4139	8278	5256	4471
FAM171A2	990	2182	1541	1263
ITGA2B	365	328	325	248
GPATCH8	2783	2393	2402	2308
LOC105371791	2	2	5	0
FZD2	1104	3892	2807	807
LINC01180	0	0	0	1
MEIOC	358	290	325	226
CCDC43	1241	1523	1204	1455
LOC105371792	12	25	16	13
LOC124904010	6	12	7	7
DBF4B	670	916	802	775
LOC107985044	12	20	20	16
ADAM11	118	649	569	141
GJC1	4330	5565	5355	5080
HIGD1B	10	13	13	14
EFTUD2	6489	5698	4575	8054
CCDC103	16	107	56	33
GFAP	29	44	28	52
FAM187A	0	0	0	0
LOC105371793	7	8	5	11
KIF18B	1782	1777	1440	2102
MIR6783	0	0	2	1
C1QL1	231	357	214	166
LOC107987243	2	6	12	5
DCAKD	1529	2435	1740	1628
NMT1	5043	6320	4636	6255
PLCD3	729	720	396	989
MIR6784	0	0	0	0
ACBD4	242	476	340	240
HEXIM1	882	2322	1686	925
HEXIM2	110	269	208	94
LOC105371795	7	30	28	7
FMNL1-DT	9	22	21	10
FMNL1	289	215	182	327
MAP3K14-AS1	71	86	74	49
SPATA32	6	9	13	6
MAP3K14	249	254	188	285
LOC105371796	2	1	1	3
ARHGAP27	613	439	306	691
LOC124904016	6	6	3	2
PLEKHM1	439	696	466	585
MIR4315-1	0	0	0	0
LOC105369225	39	63	57	24
LRRC37A4P	187	173	177	150
MAPK8IP1P2	38	36	54	23
LINC02210	1091	1561	1350	1192
LINC02210-CRHR1	2	1	3	0
LOC105371802	4	2	3	0
LOC107985028	1	2	0	0
CRHR1	1	1	0	1
MAPT-AS1	0	0	0	0
SPPL2C	1	0	0	0
MAPT	138	113	121	74
MAPT-IT1	2	1	0	1
LOC105371800	1	0	0	1
STH	0	0	0	1
KANSL1	3550	4834	4334	3153
LOC107985027	232	237	421	114
KANSL1-AS1	59	178	113	49
LRRC37A	59	89	75	40
LOC124904014	52	43	74	26
ARL17B	122	155	170	80
LRRC37A2	346	421	444	279
NSFP1	0	0	0	0
ARL17A	90	127	139	72
NSF	905	1375	1049	1093
WNT3	802	590	314	1111
LOC101929777	3	4	2	1
WNT9B	39	170	59	36
